날짜,시가,고가,저가,거래량,등락률,RSI,EMA_20,EMA_60,기관합계,기타법인,개인,외국인합계,전체,종가
2017-06-15,176250,179454,176049,76874,0.22674582979926491,55.5060812781944,174462.8082938292,168757.65960813625,-3166848000.0,57956000.0,3187073000.0,-78181000.0,0.0,177251
2017-06-16,178052,178653,174848,96765,0.7909687392454767,57.043936992046355,174861.87417060736,169082.09699803343,-13409141000.0,887343000.0,3953155000.0,8568643000.0,0.0,178653
2017-06-19,177651,179855,175448,63532,-1.5695230418744717,53.09158764212658,174955.88615435906,169303.96267022906,2557018000.0,-192782000.0,7036463000.0,-9400699000.0,0.0,175849
2017-06-20,178653,178853,173045,83933,-1.3665133154012818,49.900690302199195,174812.08747299152,169439.7671728445,-13853691000.0,245482000.0,23516779000.0,-9908570000.0,0.0,173446
2017-06-21,171643,176450,166636,97753,1.6166414907233375,53.4187799395534,174949.0315231828,169663.0534950463,402975000.0,892483000.0,4394346000.0,-5689804000.0,0.0,176250
2017-06-22,175849,177852,174447,59325,0.0,53.4187799395534,175072.9332828797,169879.01895422512,454878000.0,-3016000.0,-994153000.0,542291000.0,0.0,176250
2017-06-23,177050,179452,175247,61621,0.7948936170212766,55.24013017521537,175318.46344641497,170133.83800490625,-5178329000.0,377006000.0,-2121701000.0,6923024000.0,0.0,177651
2017-06-26,178453,180856,176450,58948,0.11314318523396998,55.50891097913222,175559.7526419945,170386.89249654865,-405903000.0,-19665000.0,-4220906000.0,4646474000.0,0.0,177852
2017-06-27,178250,180654,173445,686346,-2.1399815576996604,49.45324840736751,175415.58572370932,170506.8632343667,471478234000.0,-499041893000.0,43346326000.0,-15782667000.0,0.0,174046
2017-06-28,171842,173244,170440,101311,-0.9204463187892855,47.122958671572825,175132.57755954654,170570.3759152071,-1745230000.0,319671000.0,18750988000.0,-17325429000.0,0.0,172444
2017-06-29,173045,173846,170441,72186,-0.9289972396836075,44.84715557169852,174723.951125304,170579.28162290523,-7288338000.0,433393000.0,15856533000.0,-9001588000.0,0.0,170842
2017-06-30,169240,170241,167237,111979,-1.7583498203017993,40.8620119244653,174068.14625622742,170489.40353690833,-22377362000.0,91413000.0,24827233000.0,-2541284000.0,0.0,167838
2017-07-03,169038,170239,166835,64145,0.7155709672422217,43.04121429096215,173589.17994611053,170441.84932258347,-11148501000.0,238758000.0,9193685000.0,1716058000.0,0.0,169039
2017-07-04,168237,169638,167636,44926,-0.47385514585391536,41.93141429375023,173079.54376076665,170369.59196774467,-1138137000.0,510078000.0,2161367000.0,-1533308000.0,0.0,168238
2017-07-05,167637,168238,166436,65120,-0.5949904302238496,40.525137074973536,172523.11102164604,170266.88403437598,-3816231000.0,481536000.0,9286993000.0,-5952298000.0,0.0,167237
2017-07-06,167036,167237,163832,108236,-1.1977014655847689,37.79375163236858,171828.90997196545,170101.87144308496,-14836409000.0,-1270392000.0,29773915000.0,-13667114000.0,0.0,165234
2017-07-07,165234,168438,164633,93149,1.5759468390282871,43.15759013827472,171448.82330796873,170027.64614986908,5752686000.0,338440000.0,-255924000.0,-5835202000.0,0.0,167838
2017-07-10,166033,167034,162829,94323,-2.9838296452531607,36.61807924528006,170627.9829929241,169791.6577515127,-12544091000.0,1342970000.0,26040529000.0,-14839408000.0,0.0,162830
2017-07-11,162829,167236,162829,82714,2.0911379966836576,42.94797587526713,170209.60366026466,169675.04602195494,-8765593000.0,1397842000.0,249984000.0,7117767000.0,0.0,166235
2017-07-12,166436,168038,163231,70912,-1.084007579631245,40.635086988892446,169659.45093071565,169503.17566057935,-11810740000.0,37380000.0,18628233000.0,-6854873000.0,0.0,164433
2017-07-13,163631,167635,163631,91884,1.0958870786277692,43.889274940909104,169333.31274683797,169396.02236023248,-3983641000.0,109686000.0,-6255109000.0,10129064000.0,0.0,166235
2017-07-14,166035,168038,165434,98662,1.0846091376665563,47.018676016546316,169209.9496280915,169351.49703694618,-5476940000.0,390770000.0,-5939427000.0,11025597000.0,0.0,168038
2017-07-17,168238,169039,167237,84952,0.0,47.018676016546316,169098.33537779708,169308.431560325,4436224000.0,-101099000.0,1415437000.0,-5750562000.0,0.0,168038
2017-07-18,168436,169037,165433,63292,-1.0729715897594592,44.162170150402495,168825.63677038782,169207.6633124455,-6198208000.0,488212000.0,8788787000.0,-3078791000.0,0.0,166235
2017-07-19,166436,168639,166235,69438,0.6027611513820796,46.1211924428331,168674.3380303509,169143.05140056205,9339813000.0,-32392000.0,943724000.0,-10251145000.0,0.0,167237
2017-07-20,166836,168639,165634,63638,0.0,46.1211924428331,168537.448694127,169080.55791201902,-4613571000.0,198971000.0,6394504000.0,-1979904000.0,0.0,167237
2017-07-21,166636,168238,166636,60799,0.47896099547348975,47.81850387034294,168489.8821518292,169046.37568539544,-4325359000.0,-158384000.0,222087000.0,4261656000.0,0.0,168038
2017-07-24,167636,167837,164432,68561,-0.7153143931729727,45.50201192371567,168332.36956594072,168973.90435144806,-971678000.0,14273000.0,6731611000.0,-5774206000.0,0.0,166836
2017-07-25,167035,167837,165033,65990,0.4801122059987053,47.333002474671915,168266.143892994,168930.07142189238,7471596000.0,-388013000.0,-5514118000.0,-1569465000.0,0.0,167637
2017-07-26,168238,168438,164032,82343,-1.4334544283183306,42.69829714947004,167977.36828413742,168808.88875232215,5470666000.0,664203000.0,12281232000.0,-18416101000.0,0.0,165234
2017-07-27,164232,166035,164032,70479,0.0,42.69829714947004,167716.09511421956,168691.6792850329,5013345000.0,149679000.0,778961000.0,-5941985000.0,0.0,165234
2017-07-28,164431,165032,160025,125875,-3.1518936780565743,34.26503151641086,166983.7051033415,168407.55865273674,11997758000.0,534057000.0,19265764000.0,-31797579000.0,0.0,160026
2017-07-31,160026,161829,157423,87685,0.5011685601089823,36.349870840803085,166397.44747445182,168159.04853297485,9212844000.0,-489616000.0,979494000.0,-9702722000.0,0.0,160828
2017-08-01,159025,160627,158224,82928,-0.8717387519586142,34.301771537425694,165733.5000959326,167872.71907287728,1688903000.0,433723000.0,15328650000.0,-17451276000.0,0.0,159426
2017-08-02,158624,160226,158423,83691,-0.12607730232208045,34.00594595702795,165113.64294393902,167589.18729999606,-1554737000.0,939478000.0,11557252000.0,-10941993000.0,0.0,159225
2017-08-03,159025,159826,155220,134930,-2.137855236300832,29.38415260641652,164228.62933023053,167203.3450934388,7222575000.0,-9528000.0,7411212000.0,-14624259000.0,0.0,155821
2017-08-04,156021,157223,155420,67353,-0.25734657074463646,28.88609001038583,163389.71225116096,166817.00591004736,6216523000.0,-236283000.0,5042145000.0,-11022385000.0,0.0,155420
2017-08-07,155620,160828,153818,148923,2.577531849182859,39.85410434272763,163012.2158462885,166574.67784742283,15390298000.0,244198000.0,-7336868000.0,-8297628000.0,0.0,159426
2017-08-08,160427,163431,160227,104049,1.7588097299060377,46.1183151790632,162937.71909902294,166432.22939340898,2802320000.0,-204775000.0,-5650720000.0,3053175000.0,0.0,162230
2017-08-09,159825,161627,159625,51973,-1.4818467607717438,42.07255280137313,162641.36489911602,166215.6317083792,7997437000.0,-257255000.0,123419000.0,-7863601000.0,0.0,159826
2017-08-10,159024,160625,158423,73502,-0.5011700223993593,40.788601677969844,162296.94919443832,165979.873291711,13321574000.0,-676864000.0,-375367000.0,-12269343000.0,0.0,159025
2017-08-11,156420,159825,156220,53942,0.1257663889325578,41.27053596808015,162004.3826044918,165758.40203624507,11825418000.0,-223940000.0,-7351077000.0,-4250401000.0,0.0,159225
2017-08-14,161629,161629,155420,79397,-2.012246820536976,36.18888422290977,161434.53664215928,165439.1429530895,-10367842000.0,-497267000.0,26008001000.0,-15142892000.0,0.0,156021
2017-08-16,156220,158223,156020,69817,1.0267848558847847,40.1565587290532,161071.53315242982,165182.87597102099,-6011703000.0,646521000.0,-2486802000.0,7851984000.0,0.0,157623
2017-08-17,156419,157421,155419,73408,-1.2707536336702132,37.0542774746434,160552.33951886508,164869.33905393834,-17180750000.0,-207047000.0,22081343000.0,-4693546000.0,0.0,155620
2017-08-18,154818,157222,154818,52621,0.9009124791157949,40.51814242104739,160216.1167075446,164612.04924889118,-7357622000.0,-207144000.0,-3800006000.0,11364772000.0,0.0,157022
2017-08-21,157021,157221,155219,40484,-0.3827489141648941,39.51431213198626,159854.6770211118,164343.49025712424,-11100528000.0,226163000.0,7786685000.0,3087680000.0,0.0,156421
2017-08-22,156419,156419,152815,229898,-1.7925981805512046,35.14008081386247,159260.61254291068,163991.80205197263,-7202331000.0,899072000.0,-58212992000.0,64516251000.0,0.0,153617
2017-08-23,154618,156419,154217,97015,0.7824654823359393,38.29355298154758,158837.60182453823,163691.0544437112,6257403000.0,1465608000.0,5215272000.0,-12938283000.0,0.0,154819
2017-08-24,154218,155019,153417,116996,-0.2583662212002403,37.63774543980143,158416.78260315364,163387.0526586715,1474295000.0,-1127248000.0,4918064000.0,-5265111000.0,0.0,154419
2017-08-25,154418,157622,154418,82607,1.1669548436397075,42.421720487623254,158207.66045047235,163152.10011248555,7693050000.0,-64926000.0,-1804773000.0,-5823351000.0,0.0,156221
2017-08-28,156421,158825,156021,109037,0.3847114024362922,43.96564424457574,158075.6927885226,162944.5558465024,6747369000.0,132648000.0,1915403000.0,-8795420000.0,0.0,156822
2017-08-29,156021,156221,153617,105691,-0.6383032992819885,41.94809697612692,157860.96014199665,162710.99663842036,3509161000.0,1529482000.0,14510929000.0,-19549572000.0,0.0,155821
2017-08-30,155820,156820,154418,112999,-0.5146931414892729,40.350440049650565,157590.29727133032,162458.80002732459,-12168283000.0,-614344000.0,9807165000.0,2975462000.0,0.0,155019
2017-08-31,154018,154218,150413,198250,-2.454537830846541,33.77744842418491,156983.03086453697,162090.11805921557,-18245971000.0,95727000.0,30092697000.0,-11942453000.0,0.0,151214
2017-09-01,151613,152414,149210,146540,-1.1923499146904386,31.185131295653605,156261.8850679144,161674.40927038883,-10851825000.0,268770000.0,24431945000.0,-13848890000.0,0.0,149411
2017-09-04,145005,147008,145005,140477,-2.6805255302487767,26.34788193693187,155227.99125192256,161141.01880250723,-3050952000.0,317995000.0,11548895000.0,-8815938000.0,0.0,145406
2017-09-05,145806,148610,145606,97577,1.377522248050287,32.02663255133709,154483.3254184061,160690.78867783485,9369127000.0,-340941000.0,-1369657000.0,-7658529000.0,0.0,147409
2017-09-06,146007,148009,145205,80239,0.1356769261035622,32.58555844155458,153828.6277595103,160261.87757364355,4799853000.0,-82560000.0,1448423000.0,-6165716000.0,0.0,147609
2017-09-07,147409,147609,146207,68175,-0.9498065836094005,30.681027458559797,153102.75844908075,159801.0619154913,699761000.0,-816845000.0,9798276000.0,-9681192000.0,0.0,146207
2017-09-08,145204,146806,145004,70880,-0.4110610299096486,29.874942000385317,152388.78145393022,159335.65004940963,-397094000.0,-426841000.0,6613071000.0,-5789136000.0,0.0,145606
2017-09-11,145605,145605,143602,75517,-0.9628724091040205,28.025172131463137,151609.27845831783,158839.53037565848,-2416193000.0,244417000.0,3871483000.0,-1699707000.0,0.0,144204
2017-09-12,144804,148608,143802,83031,2.083159967823361,37.02284620156824,151190.1090813352,158458.16872399754,10611072000.0,249113000.0,-567143000.0,-10293042000.0,0.0,147208
2017-09-13,146808,147208,145205,74276,-0.8158523993261236,35.131900621249756,150696.47964501756,158049.93368386646,-2980619000.0,593445000.0,8052017000.0,-5664843000.0,0.0,146007
2017-09-14,146207,154018,146007,226589,4.938119405233995,51.23457976149803,150936.52920263493,157891.47684177247,13463345000.0,70516000.0,-23098784000.0,9564923000.0,0.0,153217
2017-09-15,153015,153015,150612,99262,-0.6539744284250442,49.3992893020393,151058.2883261935,157705.36284696026,12171511000.0,43499000.0,4804896000.0,-17019906000.0,0.0,152215
2017-09-18,152615,157422,152415,122896,2.763196794008475,56.45116153112701,151569.02277131792,157663.25258968287,8542705000.0,373595000.0,-17836461000.0,8920161000.0,0.0,156421
2017-09-19,155219,155619,153016,73974,-1.4083786703831327,52.33695418687447,151821.3063169067,157550.2934883818,-6467957000.0,-111636000.0,10570911000.0,-3991318000.0,0.0,154218
2017-09-20,155019,157623,153617,86367,1.6885188499396957,56.383421642368205,152297.5628581537,157526.41501335287,25545029000.0,-118108000.0,-20822486000.0,-4604435000.0,0.0,156822
2017-09-21,155618,156419,152214,67757,-2.5544885283952508,49.43082874469442,152346.93782404382,157371.9751768495,-5407571000.0,-2926603000.0,15911719000.0,-7577545000.0,0.0,152816
2017-09-22,153217,155220,151214,64961,0.13153072976651659,49.76553738947668,152410.75326937297,157229.1891054774,9107612000.0,-371397000.0,-1330154000.0,-7406061000.0,0.0,153017
2017-09-25,152215,152816,150012,73864,-1.3090048818105178,46.465057100101326,152277.7291484803,157025.41241349452,3432043000.0,-50504000.0,894781000.0,-4276320000.0,0.0,151014
2017-09-26,149410,151213,147408,75843,-0.13310024236163537,46.13440358241946,152138.23113433935,156821.72676059304,20322815000.0,-564035000.0,-2917921000.0,-16840859000.0,0.0,150813
2017-09-27,150211,150611,147007,92054,-2.5229920497569838,40.28944727999547,151649.6376929737,156499.96522745883,-390012000.0,271410000.0,18174404000.0,-18055802000.0,0.0,147008
2017-09-28,146207,149211,146207,108761,-0.13604701784936873,40.002564677387525,151188.52934126192,156182.19587573886,-4365741000.0,10194000.0,5841510000.0,-1485963000.0,0.0,146808
2017-09-29,146807,150010,146807,52799,1.636831780284453,45.06405019764321,151000.1932135227,155953.63207653433,-900104000.0,-301397000.0,-6557201000.0,7758702000.0,0.0,149211
2017-10-10,149611,154216,149010,164559,1.476432702682778,49.287844793513585,151039.6033836634,155804.79168058236,6014457000.0,8343000.0,1179110000.0,-7201910000.0,0.0,151414
2017-10-11,150413,151214,149411,59229,-0.6611013512621026,47.5007369382355,150979.92687093356,155628.0116254813,-8309496000.0,98231000.0,6264640000.0,1946625000.0,0.0,150413
2017-10-12,150413,154619,150413,114527,2.263767094599536,53.656319731036895,151250.21954989227,155568.6669820229,12128592000.0,-601785000.0,-12961858000.0,1435051000.0,0.0,153818
2017-10-13,153818,153818,151815,73043,-0.7814430040697448,51.36666814588087,151380.29387847395,155471.85822851394,6510558000.0,64981000.0,8947654000.0,-15523193000.0,0.0,152616
2017-10-16,153017,153617,152015,65306,0.0,51.36666814588087,151497.98017576215,155378.22353249707,11808278000.0,148753000.0,6830250000.0,-18787281000.0,0.0,152616
2017-10-17,153617,154619,153017,92894,0.787597630654715,53.660035284773016,151718.93444473718,155327.0686625791,18105203000.0,377291000.0,13148305000.0,-31630799000.0,0.0,153818
2017-10-18,153817,163631,153817,219631,6.119569881288276,66.84538873178349,152815.3216404765,155586.2139523306,51990457000.0,-313323000.0,-45804609000.0,-5872525000.0,0.0,163231
2017-10-19,163832,165434,161228,179233,-0.49071561161789123,65.14668538655049,153731.00529376447,155810.60038012304,33127732000.0,1410354000.0,-3416358000.0,-31121728000.0,0.0,162430
2017-10-20,163830,164831,158624,103091,-1.2331465862217572,60.97392580217639,154368.71907531068,155961.95774470916,6928489000.0,125754000.0,-5119926000.0,-1934317000.0,0.0,160427
2017-10-23,161427,162628,158824,64870,-0.24995792478822143,60.14337360550696,154907.5077348049,156095.20503176787,-4898791000.0,80166000.0,958531000.0,3860094000.0,0.0,160026
2017-10-24,159625,162228,159224,55457,0.2505842800544911,60.71958719935471,155433.17366482347,156237.23109630006,2608092000.0,821718000.0,-6400949000.0,2971139000.0,0.0,160427
2017-10-25,160227,162430,159225,93258,0.37462521894693535,61.61527403517553,155966.0142681736,156394.3054865853,15736982000.0,3921000.0,-3018615000.0,-12722288000.0,0.0,161028
2017-10-26,169038,171040,166234,342341,4.477482177012694,70.35001611895647,157134.77481406182,156782.62333948415,78802384000.0,-1180350000.0,-107211297000.0,29589263000.0,0.0,168238
2017-10-27,172243,176048,172243,236645,4.642827423055433,76.57034776403079,158936.12959367497,157414.3078201568,10968510000.0,-392863000.0,-75839632000.0,65263985000.0,0.0,176049
2017-10-30,177650,180053,174246,105718,-0.3413822288112969,75.26201730835808,160508.68867999164,158005.57641621723,6770408000.0,-686106000.0,-10618703000.0,4534401000.0,0.0,175448
2017-10-31,175247,179453,173845,131019,2.0547398659431853,77.7210639125027,162274.81356761148,158695.65587798058,-13977738000.0,-147117000.0,-25217999000.0,39342854000.0,0.0,179053
2017-11-01,174247,176049,170842,232078,-3.8027846503549227,64.64942873455394,163224.2598945056,159139.8638819812,-6684076000.0,1067457000.0,23541310000.0,-17924691000.0,0.0,172244
2017-11-02,172244,174848,171242,70554,-0.4650379693922575,63.30067278736278,164006.99704740985,159543.24539404738,-7601591000.0,-262839000.0,5081627000.0,2782803000.0,0.0,171443
2017-11-03,170642,173846,170241,62974,0.8177645048208443,64.68926775076446,164848.7116143232,159979.36849588188,16529500000.0,14593000.0,-11281522000.0,-5262571000.0,0.0,172845
2017-11-06,172243,175046,171241,64415,-0.2319997685787845,63.94402375335784,165572.0724129591,160388.04493863982,-7944493000.0,-99312000.0,5422262000.0,2621543000.0,0.0,172444
2017-11-07,174647,174647,170241,84428,-0.11597968036000093,63.55078395004292,166207.49408791537,160776.7647767172,-13054847000.0,323596000.0,-522334000.0,13253585000.0,0.0,172244
2017-11-08,171042,171443,168639,102691,-1.278999558765472,59.22994552001934,166572.5898890663,161080.510193874,-14619512000.0,-315190000.0,15509913000.0,-575211000.0,0.0,170041
2017-11-09,168839,169039,165034,176602,-2.826965261319329,51.07048565067854,166445.10513772664,161216.6901875175,-17555092000.0,1179104000.0,34511031000.0,-18135043000.0,0.0,165234
2017-11-10,164633,166235,161629,157249,-1.333260709055037,47.81925387022132,166119.95226746696,161276.17575513988,-11551049000.0,-400628000.0,23934670000.0,-11982993000.0,0.0,163031
2017-11-13,162429,165033,161628,94173,0.6139936576479319,49.39566653864178,165921.09967056534,161366.530648414,1577999000.0,1340922000.0,18192072000.0,-21110993000.0,0.0,164032
2017-11-14,164631,164631,160626,118432,-1.70942255169723,45.26995979020757,165474.13779717818,161361.9886599414,-10145207000.0,-1235896000.0,20362674000.0,-8981571000.0,0.0,161228
2017-11-15,161227,161828,158624,91183,0.0,45.26995979020757,165069.74372125644,161357.59558912364,-3057938000.0,-44143000.0,9529575000.0,-6427494000.0,0.0,161228
