날짜,시가,고가,저가,거래량,등락률,RSI,EMA_20,EMA_60,기관합계,기타법인,개인,외국인합계,전체,종가
2017-03-29,17050,17550,17000,955438,3.5502958579881656,64.680822061463,16745.95075858697,16259.86378208868,2557177000,61047400,-5201871400,2583647000,0,17500
2017-03-30,17500,17550,17300,387665,-0.5714285714285714,62.498745953439816,16808.241162531067,16297.245297430034,602212150,8735100,480907900,-1091855150,0,17400
2017-03-31,17400,17500,17200,331868,0.0,62.498745953439816,16864.59914705192,16333.401189317572,514241650,0,56209200,-570450850,0,17400
2017-04-03,17500,17500,16950,493755,-2.586206896551724,53.14219600014496,16872.732561618403,16353.617543766175,307866250,46800000,1405005300,-1759671550,0,16950
2017-04-04,16900,17200,16800,362181,0.8849557522123894,55.53196438190899,16894.37707955951,16378.089099708266,-191624300,-42654250,-967664100,1201942650,0,17100
2017-04-05,16950,17050,16450,981483,-3.216374269005848,46.223236334488696,16861.579262458603,16383.72552266865,-3385310050,18102500,4740406350,-1373198800,0,16550
2017-04-06,16500,16700,16400,388827,0.6042296072507553,47.932221712740855,16841.428856510163,16392.455833400825,-118658550,-15956500,-199951500,334566550,0,16650
2017-04-07,16700,16850,16500,302947,0.6006006006006006,49.65521221119373,16832.72134636634,16404.178592961453,1144362950,-932400,-1436538700,293108150,0,16750
2017-04-10,17000,17150,16700,733526,0.0,49.65521221119373,16824.84312290288,16415.5169997496,2908572550,918000,-1532859900,-1376630650,0,16750
2017-04-11,16800,17050,16550,298746,0.5970149253731344,51.515937271705255,16827.23901595975,16429.762344020106,410768300,17954150,-265763800,-162958650,0,16850
2017-04-12,16950,17050,16850,243206,0.8902077151335311,54.2475432457467,16843.6924430112,16448.45866060961,889240650,24577500,-596482800,-317335350,0,17000
2017-04-13,17000,17050,16850,281759,-0.5882352941176471,52.13856757762328,16849.055067486326,16463.263294687982,309439350,94120700,227009100,-630569150,0,16900
