날짜,시가,고가,저가,거래량,등락률,RSI,EMA_20,EMA_60,기관합계,기타법인,개인,외국인합계,전체,종가
2020-10-29,26482,26637,26171,282638,-2.1034342538168644,44.4310460081311,27121.47831293431,27078.83950853292,-1367437900.0,-6343000.0,2520025550.0,-1146244650.0,0.0,26482
2020-10-30,26378,26430,25861,227877,-1.952269466052413,40.97098974920175,27011.337521226276,27042.3201803843,-963638200.0,775450.0,983894400.0,-21031650.0,0.0,25965
2020-11-02,25964,26326,25861,105117,1.1939148854226844,43.797236816704746,26941.210138252347,27017.162141683173,-28000150.0,0.0,-123410500.0,151410650.0,0.0,26275
2020-11-03,26223,26688,26223,118104,1.377735490009515,46.989079852524696,26912.237744133075,27004.69780916897,290420100.0,5752500.0,-436821250.0,140648650.0,0.0,26637
2020-11-04,26793,27051,26224,256029,-0.7733603634042873,45.408683206356216,26866.405578025166,26985.888044933923,-1877379800.0,12145500.0,2529139600.0,-663905300.0,0.0,26431
2020-11-05,26637,27000,26431,263523,2.1527751503915855,50.373596728584516,26879.128856308485,26986.35073198527,-441564450.0,-9651200.0,-1119154300.0,1570369950.0,0.0,27000
2020-11-06,26947,27051,26637,141811,-1.151851851851852,47.813975076440464,26861.02134618387,26976.60152765788,172050750.0,518250.0,-641583650.0,469014650.0,0.0,26689
2020-11-09,26999,27413,26895,266652,2.131964479748211,52.563220092341744,26898.8288370235,26985.827707078934,1870662250.0,7019650.0,-2999107550.0,1121425650.0,0.0,27258
2020-11-10,27879,28654,27465,763366,4.3656908063687725,60.63238885995384,27046.368947783165,27033.767782256673,2911767050.0,740381900.0,-7387707750.0,3735558800.0,0.0,28448
2020-11-11,28602,29482,28033,852134,3.6347019122609674,66.03821814883779,27278.333809899053,27114.037691035144,2021843500.0,41780600.0,-7401972200.0,5338348100.0,0.0,29482
2020-11-12,29585,29585,28240,804830,-3.859982362119259,56.79469665013436,27379.825828003908,27154.36432411596,-2141802700.0,75709400.0,7666948250.0,-5600854950.0,0.0,28344
2020-11-13,28344,28757,27775,319557,-1.2771662432966413,54.195972886632624,27437.175749146394,27181.499920046583,-1570228350.0,28346050.0,1713797000.0,-171914700.0,0.0,27982
2020-11-16,28344,28861,28085,417202,2.033450075048245,57.48862512192279,27543.25424922769,27226.401562012266,-115422650.0,-84611000.0,-2584984600.0,2785018250.0,0.0,28551
2020-11-17,28706,28861,27982,318828,-0.5428881650380022,56.30131316850834,27624.468130253626,27264.749051782357,657971700.0,2773400.0,245806200.0,-906551300.0,0.0,28396
2020-11-18,28395,28602,27826,312962,-1.4579518242005918,53.14418649398913,27658.518784515185,27288.26547631408,-1358427550.0,1355500.0,1914115800.0,-557043750.0,0.0,27982
2020-11-19,27930,28085,27464,238730,-1.2936887999428204,50.478711242766884,27654.85032884707,27299.142018074275,-1979383750.0,21379150.0,2611717600.0,-653713000.0,0.0,27620
