날짜,시가,고가,저가,거래량,등락률,RSI,EMA_20,EMA_60,기관합계,기타법인,개인,외국인합계,전체,종가
2015-04-28,257000,262000,257000,369404,2.156862745098039,56.666124509436344,253593.5490451391,259037.30616757655,37351475500,-4058461000,-15214195500,-18078819000,0,260500
2015-04-29,261500,262000,256000,194307,-1.1516314779270633,53.33849738107468,253965.5919932211,258986.9026866724,3200078500,-2341151000,3820686000,-4679613500,0,257500
2015-04-30,254000,257000,250500,236918,-2.1359223300970873,47.79687686156775,253778.3927557715,258757.8239100602,-6363647000,-232884500,18417442500,-11820911000,0,252000
2015-05-04,255500,264000,253500,249893,4.166666666666666,56.9850073065757,254609.02201712658,258880.518208091,26040828500,1960254500,-32534813500,4533730500,0,262500
2015-05-06,265000,270500,259500,494079,2.4761904761904763,61.502262389392044,255979.5913488288,259212.3044963503,55961431000,-553382000,-56418870000,1010821000,0,269000
2015-05-07,267000,267500,260500,205830,-2.41635687732342,55.25343242481002,256600.58264894036,259320.0977915519,-494850000,423198500,11054356500,-10982705000,0,262500
2015-05-08,262500,263500,259000,137453,-0.5714285714285714,53.89261623219189,257019.5747776127,259375.17655248463,763883500,-2880408000,3882693500,-1766169000,0,261000
2015-05-11,262000,263000,257000,153448,-1.532567049808429,50.332668834507054,257017.71051307814,259297.30191141955,-3265469000,-1958443000,9455457500,-4231545500,0,257000
2015-05-12,257000,261000,254000,169009,-0.19455252918287938,49.889045679053105,256968.40474992784,259205.58709465168,-13230220000,-1352117500,4379547000,10202790500,0,256500
2015-05-13,256500,261000,256500,160686,0.9746588693957114,52.1595093657375,257161.89001183945,259198.8465341713,-1207249000,-5045285000,-788703000,7041237000,0,259000
2015-05-14,260000,260500,254500,154210,-0.5791505791505791,50.67590091395425,257194.09096309284,259143.146647805,-4600124000,-2674862500,4935172000,2339814500,0,257500
2015-05-15,259500,261000,250000,227465,-2.1359223300970873,45.55890370631733,256699.41563327448,258908.94511836878,-15734853500,-3030259000,15028578500,3736534000,0,252000
2015-05-18,254000,254500,246000,203411,0.3968253968253968,46.614407414371456,256347.0903348674,258715.20921284848,-9559512000,-302655000,8628251000,1233916000,0,253000
2015-05-19,250000,255000,247500,163712,-0.7905138339920948,44.74587520991664,255837.8436363086,258462.2515337387,-3446095500,-52784000,2446046000,1052833500,0,251000
2015-05-20,251000,252000,250000,112987,0.0,44.74587520991664,255377.09662332683,258217.58754902595,-6015335000,-16555500,3755032500,2276858000,0,251000
2015-05-21,250500,251500,246500,198713,-1.394422310756972,41.379424346987406,254626.89694491477,257866.19123594312,-19632121500,25990500,14167688000,5438443000,0,247500
2015-05-22,246000,249000,245500,213679,0.20202020202020202,42.050170329156565,253995.76390254195,257542.70955607612,-8635369000,-552638000,11565939500,-2377932500,0,248000
2015-05-26,246000,249000,245500,165623,0.20161290322580644,42.755555025655404,253472.35781658557,257246.22727554903,-4721603500,218546500,4882850000,-379793000,0,248500
2015-05-27,246500,247000,240000,374834,-2.8169014084507045,36.125715119829486,252332.13326262505,256729.9575288097,-39892553500,2548904500,43238445500,-5894796500,0,241500
2015-05-28,241000,243500,239500,204067,-0.6211180124223602,34.877654537704686,251157.64438047027,256181.4343311438,-20228506000,60621000,9990438500,10177446500,0,240000
2015-05-29,243500,245500,241500,403411,1.6666666666666667,40.75553083955716,250475.96396328261,255782.04304159808,-3929871000,-4887000,-19425501500,23360259500,0,244000
2015-06-01,244000,244000,237000,239579,-2.0491803278688523,36.340116896074434,249383.01501439855,255231.8121222014,-19867380000,2184463000,18505894500,-822977500,0,239000
2015-06-02,237000,240500,237000,207671,0.41841004184100417,37.79171952683859,248489.39453683677,254732.40844606364,-7663446500,-217606000,-9423639000,17304691500,0,240000
2015-06-03,241500,243000,236000,196632,-1.4583333333333333,34.800678634607564,247347.5474380904,254134.62456258613,-14849535500,-985333000,6785763500,9049105000,0,236500
2015-06-04,237000,238000,233000,276815,-0.8456659619450317,33.18443523887821,246123.97149160563,253490.86638020625,-28193639500,202410500,14101382000,13889847000,0,234500
2015-06-05,233500,234000,228000,342003,-2.345415778251599,29.172043886855633,244493.11706383366,252687.88715462573,-27843387000,-804888000,13488785000,15159490000,0,229000
2015-06-08,228000,230000,227500,163350,0.0,29.172043886855633,243017.58210537332,251911.23511676915,-5741571500,155776500,2572517000,3013278000,0,229000
2015-06-09,229500,233000,229000,247085,1.3100436681222707,34.204639746856145,241968.28857152825,251258.40773589147,-4054969000,41149500,-8558084000,12571903500,0,232000
2015-06-10,233000,234500,227500,242850,-1.7241379310344827,31.037961382114844,240637.97537423985,250495.8369904524,-9521010500,1140829000,13398875000,-5018693500,0,228000
2015-06-11,230500,231500,228500,184761,1.5350877192982455,36.57141991804677,239767.69200526463,249873.02266289658,-5761749000,-56657500,-1382467000,7200873500,0,231500
2015-06-12,231500,232000,224000,282018,-2.8077753779697625,31.514089506259637,238361.2451476204,249057.51372312946,-19552661000,-378950500,20286705000,-355093500,0,225000
2015-06-15,224500,226000,221000,110721,0.4444444444444444,33.04804961457957,237183.98370498986,248301.5296666334,-5361981000,205413500,-336424500,5492992000,0,226000
2015-06-16,228500,231500,221500,203241,-1.3274336283185841,30.817958363613243,235833.12811403844,247471.97131690773,-6242803000,417275500,11919728500,-6094201000,0,223000
2015-06-17,222500,223000,216000,341805,-2.4663677130044843,27.194789175366154,234087.11591270144,246489.28373274682,-20896658500,349216000,22595392500,-2047950000,0,217500
2015-06-18,217000,219000,214000,263370,-1.3793103448275863,25.438032862019,232221.67630196796,245440.45475790265,-13938504000,835169500,14400046000,-1296711500,0,214500
2015-06-19,218000,219500,215000,274537,1.3986013986013985,30.28778342162498,230819.61189225674,244524.37427403696,64528500,-197169000,47793500,84847000,0,217500
2015-06-22,219500,227500,219500,242503,3.4482758620689653,40.67632909632072,230265.36314061325,243884.23085521607,8378686000,-623507000,-4185455500,-3569723500,0,225000
2015-06-23,231500,232000,228000,380143,2.666666666666667,47.42612333636544,230335.32855579295,243461.7970566844,-5454792000,-287901500,-15266703000,21009396500,0,231000
2015-06-24,231000,232000,227500,215902,-0.4329004329004329,46.476975614696464,230303.39250286028,243020.42666138327,-13513800500,-166164000,2369243500,11310721000,0,230000
2015-06-25,228000,229000,226500,221088,-1.0869565217391304,44.10075427001712,230036.40274068312,242511.56021346909,-8305359000,202575000,5450791500,2651992500,0,227500
2015-06-26,227500,228500,224500,288450,-0.21978021978021978,43.620409079910125,229747.2215272847,242002.98446876518,-4319570500,-111960500,-2094603500,6526134500,0,227000
2015-06-29,225000,225500,220000,260499,-1.3215859030837005,40.75230109239596,229199.86709611476,241412.72268290402,-14009804000,17617000,152839000,13839348000,0,224000
2015-06-30,220500,224000,220500,226396,0.0,40.75230109239596,228704.64165838956,240841.81374248094,-15226439500,389071500,-476939500,15314307500,0,224000
2015-07-01,221500,225000,221000,216903,-0.2232142857142857,40.24086521453303,228208.9615004477,240273.2296853504,-14091207000,-455886500,4222797500,10324296000,0,223500
2015-07-02,224000,229500,222500,355862,2.460850111856823,47.97526008926448,228284.29850040507,239903.61559730614,-5102572000,40793500,-4655526000,9717304500,0,229000
2015-07-03,229500,230000,224000,130613,-1.0917030567685588,45.1168606674372,228114.3653098903,239464.15279083708,899878000,-201169500,1601840000,-2300548500,0,226500
2015-07-06,221500,223000,219000,143068,-2.6490066225165565,39.096297308041116,227389.1876613293,238842.37728949817,-6527586500,-1591256500,4661317500,3457525500,0,220500
2015-07-07,220500,221500,215000,228597,-0.6802721088435374,37.740392011256134,226590.21740786935,238191.8075423015,-459133500,352532500,9529409000,-9422808000,0,219000
2015-07-08,219500,220000,213500,227238,-2.28310502283105,33.56203586729197,225391.14908331036,237398.6335245211,-10192778500,129599000,16155233000,-6092053500,0,214000
2015-07-09,212500,216000,210000,278440,-0.7009345794392523,32.40301718400747,224163.42059918557,236582.28488437287,-10719614000,528127500,11426752000,-1235265500,0,212500
2015-07-10,212500,213500,207500,256702,-2.1176470588235294,29.150671893299062,222624.04720878694,235645.16078980325,-14257601500,1361881500,12754096000,141624000,0,208000
2015-07-13,207500,211000,203500,188454,0.9615384615384616,32.39833344386365,221421.75699842628,234804.33584587526,-7530644000,-35928000,3408651000,4157921000,0,210000
2015-07-14,215500,219000,214000,326952,3.571428571428571,42.957908053919496,221048.25633190948,234236.98057224,-15337221000,26537500,-8430328500,23741012000,0,217500
2015-07-15,219000,220500,207500,375475,-3.9080459770114944,36.07944758568836,219900.8033479181,233409.53858626488,-30501814500,361506500,21407648500,8732659500,0,209000
2015-07-16,206000,206500,201000,511213,-2.631578947368421,32.45787906554082,218338.82207668782,232428.89797687915,-16990631500,883461000,33801639000,-17694468500,0,203500
2015-07-17,203500,203500,197000,382314,-2.9484029484029484,29.03401038634452,216354.1723550985,231283.6882071454,-19124875500,966509500,19053109500,-894743500,0,197500
2015-07-20,197500,201000,194000,184341,-0.25316455696202533,28.76173059275844,214510.91784508913,230159.63285609143,-3800178000,-730297500,6579787500,-2049312000,0,197000
2015-07-21,197500,201500,197500,195012,0.5076142131979695,30.172161011155566,212938.44947889016,229105.2186640884,4558306500,344519000,4460009500,-9362835000,0,198000
2015-07-22,199000,204000,198000,299210,0.0,30.172161011155566,211515.74000471015,228085.37542920024,6067573000,380471000,9148370500,-15596414500,0,198000
2015-07-23,198000,199000,193500,255798,-1.5151515151515151,28.227678300860262,209942.81238521397,227000.60902168546,-2476589500,1128144000,11461005500,-10112560000,0,195000
2015-07-24,193000,194500,191000,282704,-1.282051282051282,26.684351965913237,208281.59215805074,225869.44151277773,-11712353500,-373286000,3488213500,8597426000,0,192500
2015-07-27,189500,193500,189500,289775,-0.5194805194805194,26.070343946784433,206683.34528585544,224742.57457793257,-4378677000,-659941000,4091642500,946975500,0,191500
2015-07-28,191000,194500,190500,226302,-0.5221932114882507,25.439941097155824,205142.07430625014,223619.86721472166,93010500,-31365500,6433038000,-6494683000,0,190500
2015-07-29,191500,193500,189500,244664,1.0498687664041995,29.130930646127524,203938.06722946442,222599.54369948487,-925228000,-9648500,498482500,436394000,0,192500
2015-07-30,194500,198000,194500,234513,2.857142857142857,38.192349129535636,203372.53701713448,221793.00128310831,14594248000,829774500,-8059055500,-7364967000,0,198000
2015-07-31,198000,198500,193000,258892,-0.7575757575757576,36.809997591199085,202718.0096821693,220963.72255251458,4379879500,291135500,1587089000,-6258104000,0,196500
2015-08-03,194000,197000,193500,135214,-1.0178117048346056,34.991438787340854,201935.3420933913,220096.05951800587,2292461500,-243875000,-206562000,-1842024500,0,194500
2015-08-04,195000,202000,194500,267009,3.3419023136246784,44.5751577491073,201846.2618940207,219469.9592059401,8226200500,-694277000,-7379046000,-152877500,0,201000
2015-08-05,199500,200500,196000,197965,-2.4875621890547266,39.72387633699604,201289.47504697109,218700.45234672897,2537537500,109533000,14045498500,-16692569000,0,196000
2015-08-06,196500,197000,192500,189250,-1.2755102040816326,37.52481747040988,200547.62028059288,217874.20800749195,-6141891000,680727000,3888353000,1572811000,0,193500
